measure_name,location_id,location_name,cause_id,metric_name,val,upper,lower
YLDs (Years Lived with Disability),197,Swaziland,509,Number,4347.3543,5053.364986,3620.691249
YLDs (Years Lived with Disability),197,Swaziland,509,Percent,0.036328484,0.047422962,0.027489469
YLDs (Years Lived with Disability),197,Swaziland,509,Rate,386.6254743,449.4134823,322.0007791
YLDs (Years Lived with Disability),201,Burkina Faso,509,Number,42828.70403,49814.82808,35757.69531
YLDs (Years Lived with Disability),201,Burkina Faso,509,Percent,0.020880562,0.027128693,0.015548315
YLDs (Years Lived with Disability),201,Burkina Faso,509,Rate,202.7685479,235.8437077,169.2915095
YLDs (Years Lived with Disability),181,Madagascar,509,Number,47628.72008,55827.79754,39248.92047
YLDs (Years Lived with Disability),181,Madagascar,509,Percent,0.020074842,0.025850917,0.015048286
YLDs (Years Lived with Disability),181,Madagascar,509,Rate,182.4241185,213.8276388,150.3284091
YLDs (Years Lived with Disability),144,Jordan,509,Number,21671.51726,26003.75721,17394.68802
YLDs (Years Lived with Disability),144,Jordan,509,Percent,0.020462031,0.025737333,0.016384924
YLDs (Years Lived with Disability),144,Jordan,509,Rate,203.5177937,244.201974,163.3539768
YLDs (Years Lived with Disability),69,Singapore,509,Number,8897.661818,10484.20092,7323.499934
YLDs (Years Lived with Disability),69,Singapore,509,Percent,0.015585186,0.019909063,0.011686478
YLDs (Years Lived with Disability),69,Singapore,509,Rate,159.7861596,188.2775761,131.5170157
YLDs (Years Lived with Disability),35,Georgia,509,Number,13361.3501,15950.50359,10810.07391
YLDs (Years Lived with Disability),35,Georgia,509,Percent,0.029469867,0.037888745,0.022123868
YLDs (Years Lived with Disability),35,Georgia,509,Rate,361.9665462,432.1081817,292.8510285
YLDs (Years Lived with Disability),202,Cameroon,509,Number,57125.13501,66306.09429,47300.97703
YLDs (Years Lived with Disability),202,Cameroon,509,Percent,0.021642045,0.027989853,0.016353708
YLDs (Years Lived with Disability),202,Cameroon,509,Rate,205.7100232,238.7710452,170.3328155
YLDs (Years Lived with Disability),106,The Bahamas,509,Number,548.0461525,648.6574871,449.5929586
YLDs (Years Lived with Disability),106,The Bahamas,509,Percent,0.014709047,0.018633724,0.011090313
YLDs (Years Lived with Disability),106,The Bahamas,509,Rate,145.9741589,172.7723671,119.7507795
YLDs (Years Lived with Disability),88,Malta,509,Number,1525.031698,1810.712746,1249.315521
YLDs (Years Lived with Disability),88,Malta,509,Percent,0.025647334,0.032369554,0.01951574
YLDs (Years Lived with Disability),88,Malta,509,Rate,351.0077748,416.7613386,287.5477681
YLDs (Years Lived with Disability),178,Eritrea,509,Number,8016.611057,9356.393814,6628.759025
YLDs (Years Lived with Disability),178,Eritrea,509,Percent,0.014367114,0.018589416,0.010692623
YLDs (Years Lived with Disability),178,Eritrea,509,Rate,136.817903,159.6837082,113.131709
YLDs (Years Lived with Disability),182,Malawi,509,Number,29270.45753,33892.28763,24590.48138
YLDs (Years Lived with Disability),182,Malawi,509,Percent,0.018412017,0.023967511,0.013801186
YLDs (Years Lived with Disability),182,Malawi,509,Rate,170.2640265,197.1488609,143.040961
YLDs (Years Lived with Disability),74,Andorra,509,Number,285.8563808,337.5612615,234.552723
YLDs (Years Lived with Disability),74,Andorra,509,Percent,0.027077656,0.034163507,0.021093843
YLDs (Years Lived with Disability),74,Andorra,509,Rate,357.4723947,422.1309742,293.3155571
YLDs (Years Lived with Disability),36,Kazakhstan,509,Number,47061.28834,55740.10719,38369.67463
YLDs (Years Lived with Disability),36,Kazakhstan,509,Percent,0.025033398,0.031657089,0.019240049
YLDs (Years Lived with Disability),36,Kazakhstan,509,Rate,262.8485806,311.3218651,214.3038338
YLDs (Years Lived with Disability),179,Ethiopia,509,Number,119967.1911,138825.5063,100228.6386
YLDs (Years Lived with Disability),179,Ethiopia,509,Percent,0.013501128,0.017351771,0.010203654
YLDs (Years Lived with Disability),179,Ethiopia,509,Rate,116.6043924,134.9340904,97.41913101
YLDs (Years Lived with Disability),6,China,509,Number,6976253.327,7958562.57,5915180.322
YLDs (Years Lived with Disability),6,China,509,Percent,0.04637515,0.057696044,0.035729938
YLDs (Years Lived with Disability),6,China,509,Rate,493.9008977,563.4458804,418.7796421
YLDs (Years Lived with Disability),198,Zimbabwe,509,Number,62833.97144,73266.29385,52406.26877
YLDs (Years Lived with Disability),198,Zimbabwe,509,Percent,0.04501781,0.057989352,0.034305521
YLDs (Years Lived with Disability),198,Zimbabwe,509,Rate,427.042412,497.944251,356.1719705
YLDs (Years Lived with Disability),91,Portugal,509,Number,41047.31066,48573.79508,33715.89833
YLDs (Years Lived with Disability),91,Portugal,509,Percent,0.027086622,0.033670518,0.021074862
YLDs (Years Lived with Disability),91,Portugal,509,Rate,384.2765321,454.7379407,315.6413484
YLDs (Years Lived with Disability),89,Netherlands,509,Number,75800.16867,88774.56222,62750.60891
YLDs (Years Lived with Disability),89,Netherlands,509,Percent,0.032987854,0.041758236,0.024647555
YLDs (Years Lived with Disability),89,Netherlands,509,Rate,445.1214659,521.3110204,368.4905128
YLDs (Years Lived with Disability),63,Ukraine,509,Number,173822.521,201751.8867,144480.928
YLDs (Years Lived with Disability),63,Ukraine,509,Percent,0.027081794,0.034597166,0.020608084
YLDs (Years Lived with Disability),63,Ukraine,509,Rate,388.9596881,451.4567529,323.3025063
YLDs (Years Lived with Disability),41,Uzbekistan,509,Number,46552.85255,55233.68838,38183.99625
YLDs (Years Lived with Disability),41,Uzbekistan,509,Percent,0.014965031,0.019463843,0.011252291
YLDs (Years Lived with Disability),41,Uzbekistan,509,Rate,144.4086111,171.3368739,118.44812
YLDs (Years Lived with Disability),111,Dominican Republic,509,Number,15185.54938,17931.17163,12698.43157
YLDs (Years Lived with Disability),111,Dominican Republic,509,Percent,0.015061904,0.019155444,0.011410214
YLDs (Years Lived with Disability),111,Dominican Republic,509,Rate,145.2919352,171.5614339,121.4957491
YLDs (Years Lived with Disability),92,Spain,509,Number,140758.9598,168929.8992,115396.9062
YLDs (Years Lived with Disability),92,Spain,509,Percent,0.023531275,0.029728031,0.017983328
YLDs (Years Lived with Disability),92,Spain,509,Rate,303.4303703,364.1577201,248.7580617
YLDs (Years Lived with Disability),163,India,509,Number,7724329.072,8812118.47,6586826.071
YLDs (Years Lived with Disability),163,India,509,Percent,0.050516412,0.064506125,0.038407455
YLDs (Years Lived with Disability),163,India,509,Rate,559.506799,638.3001231,477.1125021
YLDs (Years Lived with Disability),75,Austria,509,Number,35640.66778,42215.44175,29512.20743
YLDs (Years Lived with Disability),75,Austria,509,Percent,0.029860759,0.038351724,0.022236834
YLDs (Years Lived with Disability),75,Austria,509,Rate,405.3242281,480.0959804,335.6281866
YLDs (Years Lived with Disability),55,Slovenia,509,Number,9543.83099,11360.16121,7805.270188
YLDs (Years Lived with Disability),55,Slovenia,509,Percent,0.030555651,0.039713496,0.023030405
YLDs (Years Lived with Disability),55,Slovenia,509,Rate,461.3095215,549.1034509,377.2746457
YLDs (Years Lived with Disability),7,North Korea,509,Number,258807.4493,297512.7406,216611.0919
YLDs (Years Lived with Disability),7,North Korea,509,Percent,0.093427629,0.117461492,0.072519921
YLDs (Years Lived with Disability),7,North Korea,509,Rate,1006.381125,1156.8879,842.2992263
YLDs (Years Lived with Disability),215,Sao Tome and Principe,509,Number,508.3516398,588.14834,423.0617963
YLDs (Years Lived with Disability),215,Sao Tome and Principe,509,Percent,0.027657272,0.035562683,0.020987864
YLDs (Years Lived with Disability),215,Sao Tome and Principe,509,Rate,253.9143157,293.7716171,211.3132684
YLDs (Years Lived with Disability),112,Grenada,509,Number,224.6283944,264.047713,185.4949386
YLDs (Years Lived with Disability),112,Grenada,509,Percent,0.018597338,0.023293027,0.013915595
YLDs (Years Lived with Disability),112,Grenada,509,Rate,202.5894455,238.1412195,167.2954876
YLDs (Years Lived with Disability),107,Barbados,509,Number,541.1224023,644.6751192,445.9631923
YLDs (Years Lived with Disability),107,Barbados,509,Percent,0.0160928,0.020791677,0.012079838
YLDs (Years Lived with Disability),107,Barbados,509,Rate,182.8834031,217.8811655,150.7223984
YLDs (Years Lived with Disability),130,Mexico,509,Number,294000.0123,339872.4916,244038.1525
YLDs (Years Lived with Disability),130,Mexico,509,Percent,0.024624824,0.030542737,0.019096393
YLDs (Years Lived with Disability),130,Mexico,509,Rate,232.2830551,268.5259095,192.8092696
YLDs (Years Lived with Disability),126,Costa Rica,509,Number,11135.662,13119.1967,9134.588905
YLDs (Years Lived with Disability),126,Costa Rica,509,Percent,0.02490757,0.031372396,0.019124034
YLDs (Years Lived with Disability),126,Costa Rica,509,Rate,239.2844658,281.9069018,196.2851626
YLDs (Years Lived with Disability),27,Samoa,509,Number,739.070008,856.9487631,614.6093159
YLDs (Years Lived with Disability),27,Samoa,509,Percent,0.039441669,0.050548083,0.030236538
YLDs (Years Lived with Disability),27,Samoa,509,Rate,371.5443486,430.8042088,308.9756254
YLDs (Years Lived with Disability),37,Kyrgyzstan,509,Number,11462.42463,13461.55119,9443.154256
YLDs (Years Lived with Disability),37,Kyrgyzstan,509,Percent,0.018956935,0.02427508,0.014319295
YLDs (Years Lived with Disability),37,Kyrgyzstan,509,Rate,179.9841133,211.3745942,148.2773322
YLDs (Years Lived with Disability),151,Qatar,509,Number,6642.864262,8209.863865,5167.987586
YLDs (Years Lived with Disability),151,Qatar,509,Percent,0.022119873,0.027858248,0.017346007
YLDs (Years Lived with Disability),151,Qatar,509,Rate,241.7951488,298.8327288,188.1107724
YLDs (Years Lived with Disability),90,Norway,509,Number,16156.7446,18979.80174,13425.39118
YLDs (Years Lived with Disability),90,Norway,509,Percent,0.022517738,0.028061652,0.01761639
YLDs (Years Lived with Disability),90,Norway,509,Rate,306.9769837,360.6148659,255.0814653
YLDs (Years Lived with Disability),43,Albania,509,Number,9907.129858,11575.87236,8091.825769
YLDs (Years Lived with Disability),43,Albania,509,Percent,0.028768246,0.036689374,0.021751913
YLDs (Years Lived with Disability),43,Albania,509,Rate,358.1544198,418.4814279,292.5290377
YLDs (Years Lived with Disability),200,Benin,509,Number,22855.45026,26698.11261,19151.07963
YLDs (Years Lived with Disability),200,Benin,509,Percent,0.021137988,0.027364715,0.016001913
YLDs (Years Lived with Disability),200,Benin,509,Rate,197.2797306,230.4481602,165.3049836
YLDs (Years Lived with Disability),180,Kenya,509,Number,70798.20703,82093.73228,59277.7442
YLDs (Years Lived with Disability),180,Kenya,509,Percent,0.016736939,0.021251743,0.012827079
YLDs (Years Lived with Disability),180,Kenya,509,Rate,146.4989235,169.8721466,122.6602491
YLDs (Years Lived with Disability),108,Belize,509,Number,481.7789626,564.1228183,398.047111
YLDs (Years Lived with Disability),108,Belize,509,Percent,0.013235471,0.016841986,0.010084839
YLDs (Years Lived with Disability),108,Belize,509,Rate,121.9821932,142.8309327,100.7820253
YLDs (Years Lived with Disability),131,Nicaragua,509,Number,11234.02729,13182.0031,9275.016342
YLDs (Years Lived with Disability),131,Nicaragua,509,Percent,0.020128135,0.02544902,0.015610352
YLDs (Years Lived with Disability),131,Nicaragua,509,Rate,175.6258034,206.079247,144.9998434
YLDs (Years Lived with Disability),152,Saudi Arabia,509,Number,62444.7206,75467.00406,49668.94948
YLDs (Years Lived with Disability),152,Saudi Arabia,509,Percent,0.017549386,0.021974626,0.013881318
YLDs (Years Lived with Disability),152,Saudi Arabia,509,Rate,181.2931811,219.1002394,144.2018119
YLDs (Years Lived with Disability),164,Nepal,509,Number,159519.9899,184727.6418,133375.2763
YLDs (Years Lived with Disability),164,Nepal,509,Percent,0.051115468,0.064603486,0.038659472
YLDs (Years Lived with Disability),164,Nepal,509,Rate,533.6629558,617.99339,446.1976471
YLDs (Years Lived with Disability),113,Guyana,509,Number,952.4284443,1128.850477,776.097155
YLDs (Years Lived with Disability),113,Guyana,509,Percent,0.012266318,0.015712289,0.00925028
YLDs (Years Lived with Disability),113,Guyana,509,Rate,128.3073498,152.0742202,104.5527039
YLDs (Years Lived with Disability),76,Belgium,509,Number,56351.24387,66346.7812,46434.84193
YLDs (Years Lived with Disability),76,Belgium,509,Percent,0.035616175,0.044966494,0.027540222
YLDs (Years Lived with Disability),76,Belgium,509,Rate,497.8284177,586.1328133,410.2231344
YLDs (Years Lived with Disability),183,Mauritius,509,Number,4549.979585,5333.944251,3782.069332
YLDs (Years Lived with Disability),183,Mauritius,509,Percent,0.029370153,0.037559006,0.02203496
YLDs (Years Lived with Disability),183,Mauritius,509,Rate,357.6713067,419.2983231,297.3063185
YLDs (Years Lived with Disability),127,El Salvador,509,Number,12382.28332,14592.03556,10262.87292
YLDs (Years Lived with Disability),127,El Salvador,509,Percent,0.021222756,0.027112704,0.016276044
YLDs (Years Lived with Disability),127,El Salvador,509,Rate,203.4235476,239.7266775,168.6046074
YLDs (Years Lived with Disability),132,Panama,509,Number,8004.138529,9423.52698,6596.960428
YLDs (Years Lived with Disability),132,Panama,509,Percent,0.021689147,0.027668519,0.016582586
YLDs (Years Lived with Disability),132,Panama,509,Rate,204.1307864,240.3296703,168.2433051
YLDs (Years Lived with Disability),171,Democratic Republic of the Congo,509,Number,172983.9702,200890.5152,144221.2032
YLDs (Years Lived with Disability),171,Democratic Republic of the Congo,509,Percent,0.020707495,0.026912103,0.015383603
YLDs (Years Lived with Disability),171,Democratic Republic of the Congo,509,Rate,213.8649621,248.3666108,178.3047419
YLDs (Years Lived with Disability),28,Solomon Islands,509,Number,2085.584508,2456.773969,1711.475126
YLDs (Years Lived with Disability),28,Solomon Islands,509,Percent,0.034097645,0.044049999,0.025808163
YLDs (Years Lived with Disability),28,Solomon Islands,509,Rate,327.095752,385.3118039,268.4217501
YLDs (Years Lived with Disability),57,Belarus,509,Number,34384.05963,41003.23271,28182.27393
YLDs (Years Lived with Disability),57,Belarus,509,Percent,0.026130088,0.033985931,0.019424612
YLDs (Years Lived with Disability),57,Belarus,509,Rate,362.2791705,432.0204563,296.9355838
YLDs (Years Lived with Disability),38,Mongolia,509,Number,6016.222729,7142.899674,4908.746063
YLDs (Years Lived with Disability),38,Mongolia,509,Percent,0.018612548,0.024266623,0.014300904
YLDs (Years Lived with Disability),38,Mongolia,509,Rate,185.0333851,219.6851689,150.9721202
YLDs (Years Lived with Disability),216,Senegal,509,Number,30549.98348,35559.01391,25353.89436
YLDs (Years Lived with Disability),216,Senegal,509,Percent,0.021640624,0.027919324,0.016339687
YLDs (Years Lived with Disability),216,Senegal,509,Rate,207.9923273,242.0951247,172.6159852
YLDs (Years Lived with Disability),217,Sierra Leone,509,Number,17109.04963,19713.94323,14295.76415
YLDs (Years Lived with Disability),217,Sierra Leone,509,Percent,0.021709835,0.028408153,0.016439004
YLDs (Years Lived with Disability),217,Sierra Leone,509,Rate,218.5133879,251.7825721,182.5826638
YLDs (Years Lived with Disability),184,Mozambique,509,Number,42971.21035,49709.4804,35655.95105
YLDs (Years Lived with Disability),184,Mozambique,509,Percent,0.014978532,0.019408868,0.011210694
YLDs (Years Lived with Disability),184,Mozambique,509,Rate,143.0690039,165.5035031,118.7134679
YLDs (Years Lived with Disability),172,Equatorial Guinea,509,Number,1819.6418,2129.29927,1512.631957
YLDs (Years Lived with Disability),172,Equatorial Guinea,509,Percent,0.014609164,0.018843237,0.010862884
YLDs (Years Lived with Disability),172,Equatorial Guinea,509,Rate,135.2862433,158.3085743,112.4607573
YLDs (Years Lived with Disability),435,South Sudan,509,Number,15370.1874,17972.60897,12701.52776
YLDs (Years Lived with Disability),435,South Sudan,509,Percent,0.01507267,0.019663023,0.011275155
YLDs (Years Lived with Disability),435,South Sudan,509,Rate,154.6139486,180.7925932,127.7689926
YLDs (Years Lived with Disability),93,Sweden,509,Number,47451.45741,55374.41482,39645.96501
YLDs (Years Lived with Disability),93,Sweden,509,Percent,0.035143753,0.043822028,0.027648566
YLDs (Years Lived with Disability),93,Sweden,509,Rate,472.3889899,551.2636557,394.6837122
YLDs (Years Lived with Disability),203,Cape Verde,509,Number,868.1877667,1000.614311,729.9802211
YLDs (Years Lived with Disability),203,Cape Verde,509,Percent,0.016180694,0.020828784,0.012213346
YLDs (Years Lived with Disability),203,Cape Verde,509,Rate,159.0653022,183.3278744,133.7435621
YLDs (Years Lived with Disability),522,Sudan,509,Number,74990.88826,89274.91952,60549.40815
YLDs (Years Lived with Disability),522,Sudan,509,Percent,0.018583339,0.023526159,0.014695537
YLDs (Years Lived with Disability),522,Sudan,509,Rate,186.2870764,221.7704596,150.4125699
YLDs (Years Lived with Disability),210,Liberia,509,Number,8362.615908,9743.734391,6957.900898
YLDs (Years Lived with Disability),210,Liberia,509,Percent,0.015703123,0.020944697,0.011694539
YLDs (Years Lived with Disability),210,Liberia,509,Rate,177.0750908,206.3197295,147.330805
YLDs (Years Lived with Disability),146,Lebanon,509,Number,27614.40409,32541.12993,22511.35278
YLDs (Years Lived with Disability),146,Lebanon,509,Percent,0.029638167,0.037179381,0.023454689
YLDs (Years Lived with Disability),146,Lebanon,509,Rate,324.418122,382.2980291,264.466717
YLDs (Years Lived with Disability),94,Switzerland,509,Number,31625.33736,37393.21121,26147.89966
YLDs (Years Lived with Disability),94,Switzerland,509,Percent,0.02709272,0.034008531,0.020878756
YLDs (Years Lived with Disability),94,Switzerland,509,Rate,368.032309,435.154563,304.2899361
YLDs (Years Lived with Disability),128,Guatemala,509,Number,28286.2255,33189.93433,23251.74856
YLDs (Years Lived with Disability),128,Guatemala,509,Percent,0.019051025,0.023788222,0.014611116
YLDs (Years Lived with Disability),128,Guatemala,509,Rate,167.1347069,196.1092315,137.3875132
YLDs (Years Lived with Disability),39,Tajikistan,509,Number,12996.60469,15445.04903,10652.59169
YLDs (Years Lived with Disability),39,Tajikistan,509,Percent,0.015629878,0.019844242,0.012081301
YLDs (Years Lived with Disability),39,Tajikistan,509,Rate,140.5993331,167.0869928,115.2414284
YLDs (Years Lived with Disability),133,Venezuela,509,Number,81407.30582,96077.15388,66743.08183
YLDs (Years Lived with Disability),133,Venezuela,509,Percent,0.028339358,0.035596786,0.021767663
YLDs (Years Lived with Disability),133,Venezuela,509,Rate,264.0373301,311.6176729,216.4752285
YLDs (Years Lived with Disability),204,Chad,509,Number,29767.89242,34566.47356,24789.28598
YLDs (Years Lived with Disability),204,Chad,509,Percent,0.019829609,0.026218354,0.014734455
YLDs (Years Lived with Disability),204,Chad,509,Rate,195.5572533,227.081062,162.850786
YLDs (Years Lived with Disability),129,Honduras,509,Number,18478.48526,21699.85528,15305.97953
YLDs (Years Lived with Disability),129,Honduras,509,Percent,0.022317251,0.028080852,0.017187843
YLDs (Years Lived with Disability),129,Honduras,509,Rate,194.5346442,228.4480338,161.1356797
YLDs (Years Lived with Disability),95,United Kingdom,509,Number,334692.1526,387508.906,281471.1847
YLDs (Years Lived with Disability),95,United Kingdom,509,Percent,0.036566318,0.045190211,0.028237976
YLDs (Years Lived with Disability),95,United Kingdom,509,Rate,502.2729248,581.5350917,422.4041529
YLDs (Years Lived with Disability),135,Brazil,509,Number,484143.7691,560421.7542,406073.9482
YLDs (Years Lived with Disability),135,Brazil,509,Percent,0.020154112,0.025685674,0.015138925
YLDs (Years Lived with Disability),135,Brazil,509,Rate,228.5716354,264.5836321,191.7136858
YLDs (Years Lived with Disability),218,Togo,509,Number,15973.70518,18572.64581,13169.88598
YLDs (Years Lived with Disability),218,Togo,509,Percent,0.021837702,0.02787156,0.01647328
YLDs (Years Lived with Disability),218,Togo,509,Rate,212.5284843,247.1071189,175.2239617
YLDs (Years Lived with Disability),77,Cyprus,509,Number,4040.772466,4780.442996,3325.218236
YLDs (Years Lived with Disability),77,Cyprus,509,Percent,0.026117294,0.032600064,0.020321913
YLDs (Years Lived with Disability),77,Cyprus,509,Rate,320.0276875,378.6093205,263.3560567
YLDs (Years Lived with Disability),81,Germany,509,Number,458005.7137,543638.2712,375740.9193
YLDs (Years Lived with Disability),81,Germany,509,Percent,0.038818095,0.048711613,0.029785485
YLDs (Years Lived with Disability),81,Germany,509,Rate,549.8629356,652.6698833,451.0991866
YLDs (Years Lived with Disability),298,American Samoa,509,Number,194.5130055,226.5537911,161.2162399
YLDs (Years Lived with Disability),298,American Samoa,509,Percent,0.03397754,0.043342756,0.0256673
YLDs (Years Lived with Disability),298,American Samoa,509,Rate,349.6500181,407.2454535,289.7968753
YLDs (Years Lived with Disability),147,Libya,509,Number,19065.85236,22667.39446,15370.47574
YLDs (Years Lived with Disability),147,Libya,509,Percent,0.023729551,0.029523115,0.0188756
YLDs (Years Lived with Disability),147,Libya,509,Rate,275.967156,328.0973893,222.4787225
YLDs (Years Lived with Disability),205,Cote d'Ivoire,509,Number,48386.75824,56752.00226,40080.22393
YLDs (Years Lived with Disability),205,Cote d'Ivoire,509,Percent,0.020234667,0.02609699,0.015272768
YLDs (Years Lived with Disability),205,Cote d'Ivoire,509,Rate,193.8162112,227.3237236,160.5438643
YLDs (Years Lived with Disability),148,Morocco,509,Number,127606.1878,149972.3889,105085.6767
YLDs (Years Lived with Disability),148,Morocco,509,Percent,0.030072496,0.037462408,0.023958618
YLDs (Years Lived with Disability),148,Morocco,509,Rate,359.566321,422.5893828,296.1084475
YLDs (Years Lived with Disability),165,Pakistan,509,Number,584154.874,673638.0287,486917.5576
YLDs (Years Lived with Disability),165,Pakistan,509,Percent,0.029056186,0.037263038,0.021820279
YLDs (Years Lived with Disability),165,Pakistan,509,Rate,272.6034092,314.3618779,227.2263609
YLDs (Years Lived with Disability),58,Estonia,509,Number,4885.802499,5811.43429,4006.32716
YLDs (Years Lived with Disability),58,Estonia,509,Percent,0.025966387,0.033463523,0.019485628
YLDs (Years Lived with Disability),58,Estonia,509,Rate,371.6729925,442.0876966,304.769504
YLDs (Years Lived with Disability),82,Greece,509,Number,64768.47743,75802.43862,53914.813
YLDs (Years Lived with Disability),82,Greece,509,Percent,0.044423153,0.056451967,0.034038919
YLDs (Years Lived with Disability),82,Greece,509,Rate,622.6350139,728.7071474,518.2961168
YLDs (Years Lived with Disability),40,Turkmenistan,509,Number,7934.965234,9414.368249,6446.547027
YLDs (Years Lived with Disability),40,Turkmenistan,509,Percent,0.017055573,0.021945253,0.012867274
YLDs (Years Lived with Disability),40,Turkmenistan,509,Rate,159.4364383,189.1619305,129.5298047
YLDs (Years Lived with Disability),109,Cuba,509,Number,31034.11595,36632.81349,25664.67579
YLDs (Years Lived with Disability),109,Cuba,509,Percent,0.02434801,0.030949127,0.018217285
YLDs (Years Lived with Disability),109,Cuba,509,Rate,272.7873698,321.9994684,225.5904249
YLDs (Years Lived with Disability),10,Cambodia,509,Number,55671.93112,65145.84552,45946.38242
YLDs (Years Lived with Disability),10,Cambodia,509,Percent,0.035116713,0.044605775,0.026853673
YLDs (Years Lived with Disability),10,Cambodia,509,Rate,345.3083243,404.070818,284.9850544
YLDs (Years Lived with Disability),185,Rwanda,509,Number,21300.65087,24844.27311,17686.63539
YLDs (Years Lived with Disability),185,Rwanda,509,Percent,0.018985668,0.024525349,0.014353231
YLDs (Years Lived with Disability),185,Rwanda,509,Rate,169.6698924,197.8965418,140.8825271
YLDs (Years Lived with Disability),78,Denmark,509,Number,23013.0594,27219.35552,19106.71045
YLDs (Years Lived with Disability),78,Denmark,509,Percent,0.029952955,0.037650014,0.022748569
YLDs (Years Lived with Disability),78,Denmark,509,Rate,401.4644578,474.8435927,333.3179227
YLDs (Years Lived with Disability),191,Zambia,509,Number,25087.78633,29112.38153,21000.72427
YLDs (Years Lived with Disability),191,Zambia,509,Percent,0.016349507,0.0212566,0.012278384
YLDs (Years Lived with Disability),191,Zambia,509,Rate,144.4808757,167.6585698,120.9434341
YLDs (Years Lived with Disability),114,Haiti,509,Number,17334.5757,20502.6549,14293.04519
YLDs (Years Lived with Disability),114,Haiti,509,Percent,0.01373691,0.017544374,0.010626211
YLDs (Years Lived with Disability),114,Haiti,509,Rate,146.5946485,173.3863892,120.8731019
YLDs (Years Lived with Disability),149,Palestine,509,Number,8067.170764,9560.787223,6518.052143
YLDs (Years Lived with Disability),149,Palestine,509,Percent,0.01649725,0.020574819,0.013034202
YLDs (Years Lived with Disability),149,Palestine,509,Rate,166.261543,197.0444513,134.3347548
YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,509,Number,17358.17297,20775.63301,14168.03433
YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,509,Percent,0.035359204,0.045531531,0.027036099
YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,509,Rate,510.6487252,611.1847444,416.8001252
YLDs (Years Lived with Disability),110,Dominica,509,Number,121.0740339,143.5129961,99.51889904
YLDs (Years Lived with Disability),110,Dominica,509,Percent,0.016134646,0.020777386,0.012024778
YLDs (Years Lived with Disability),110,Dominica,509,Rate,175.6398719,208.1916611,144.3702345
YLDs (Years Lived with Disability),97,Argentina,509,Number,108105.33,127683.5323,89097.01445
YLDs (Years Lived with Disability),97,Argentina,509,Percent,0.022331793,0.028341829,0.016840835
YLDs (Years Lived with Disability),97,Argentina,509,Rate,244.2180268,288.4466502,201.2768202
YLDs (Years Lived with Disability),59,Latvia,509,Number,7233.138491,8482.263029,5953.365788
YLDs (Years Lived with Disability),59,Latvia,509,Percent,0.024874656,0.032315542,0.018651039
YLDs (Years Lived with Disability),59,Latvia,509,Rate,371.8020344,436.0102678,306.018406
YLDs (Years Lived with Disability),79,Finland,509,Number,19069.21031,22988.73189,15281.96812
YLDs (Years Lived with Disability),79,Finland,509,Percent,0.02436938,0.030397326,0.018988251
YLDs (Years Lived with Disability),79,Finland,509,Rate,345.583306,416.6151527,276.9487031
YLDs (Years Lived with Disability),186,Seychelles,509,Number,335.2619025,391.1328896,278.2427256
YLDs (Years Lived with Disability),186,Seychelles,509,Percent,0.033383173,0.042294087,0.025430858
YLDs (Years Lived with Disability),186,Seychelles,509,Rate,332.2479279,387.6166399,275.7413484
YLDs (Years Lived with Disability),45,Bulgaria,509,Number,41905.81228,50244.39717,33890.4611
YLDs (Years Lived with Disability),45,Bulgaria,509,Percent,0.040704734,0.052140933,0.030546807
YLDs (Years Lived with Disability),45,Bulgaria,509,Rate,594.211512,712.4500776,480.5563009
YLDs (Years Lived with Disability),115,Jamaica,509,Number,4815.36391,5671.918036,3997.451948
YLDs (Years Lived with Disability),115,Jamaica,509,Percent,0.016886088,0.021425897,0.012723755
YLDs (Years Lived with Disability),115,Jamaica,509,Rate,173.2603977,204.0798563,143.8313131
YLDs (Years Lived with Disability),150,Oman,509,Number,7270.609638,8813.595853,5735.047001
YLDs (Years Lived with Disability),150,Oman,509,Percent,0.015251599,0.019090368,0.012015621
YLDs (Years Lived with Disability),150,Oman,509,Rate,160.2933393,194.3111762,126.4391682
YLDs (Years Lived with Disability),80,France,509,Number,131995.1401,158903.1594,108137.9923
YLDs (Years Lived with Disability),80,France,509,Percent,0.015937713,0.020652147,0.011572732
YLDs (Years Lived with Disability),80,France,509,Rate,200.8673247,241.8153615,164.5620376
YLDs (Years Lived with Disability),206,The Gambia,509,Number,4292.495591,4985.881334,3593.328943
YLDs (Years Lived with Disability),206,The Gambia,509,Percent,0.020031864,0.026144421,0.014874123
YLDs (Years Lived with Disability),206,The Gambia,509,Rate,201.2884588,233.8034712,168.5023617
YLDs (Years Lived with Disability),168,Angola,509,Number,50356.33238,59230.94862,41666.25427
YLDs (Years Lived with Disability),168,Angola,509,Percent,0.017952888,0.023485889,0.013307001
YLDs (Years Lived with Disability),168,Angola,509,Rate,178.5540002,210.0217056,147.7406321
YLDs (Years Lived with Disability),98,Chile,509,Number,40733.16771,48450.80728,33491.55446
YLDs (Years Lived with Disability),98,Chile,509,Percent,0.018976365,0.024486194,0.014199247
YLDs (Years Lived with Disability),98,Chile,509,Rate,227.3280149,270.3994425,186.9132459
YLDs (Years Lived with Disability),207,Ghana,509,Number,78273.15631,91073.62095,65154.07898
